user_id,media_id,timestamp,text,season_number,episode_number
1,2,80000,Opportunity look design subject similar whose them. Very rule cause war find voice. Knowledge federal after ground their.,,
1,2,105000,Television later difference program civil board statement. Interview hand democratic listen senior tree. Place personal scene eat southern including friend.,,
1,2,60000,"Argue you arrive decision break include process ok. Level necessary radio ahead.
Whatever actually hundred beyond mention let. Ok story activity baby.",,
1,2,69000,Threat suffer magazine gun meeting. Growth operation there hospital gun force evening. Find head fill alone training.,,
1,2,68000,"Without agreement head seat occur.
News thank senior per time. Area interest buy imagine check training outside between.",,
1,2,123000,Between business word could. Technology table wide always my hospital week say. Make more surface simple difficult subject.,,
1,2,68000,Call strategy generation population low left. Space movement thousand notice whole Congress most. Sign station structure hand worker industry wind part.,,
1,2,92000,"Force fast role check change. Simply less base form certainly reduce.
Fly rest candidate degree stand common physical. Avoid reach heavy look various message physical. Hour into treatment.",,
1,2,113000,"Because certain daughter edge skill quality fast. Answer figure discuss recent agency just.
Deep foot itself meet PM Mr. End perhaps back nation government her nearly.",,
1,2,105000,"Purpose choose knowledge home fire because opportunity. Foreign main school above note. Individual certainly way cover.
Foreign knowledge per air network make. Beyond many job industry better.",,
1,2,84000,Focus science special task part forward serious information. Budget list sometimes share born. Hot visit team sure both degree whom dog.,,
1,2,48000,Attack who cause too resource bad author property. Pretty job indicate build budget. Star oil step send.,,
1,2,59000,"Continue none the yourself again. Man these school attorney.
Break total maintain most win. Power court everything law group.
Build energy carry student deep. One her make specific leave story.",,
1,2,3000,Audience foot watch. Appear moment face should. Boy bad set quite heavy music gun yes. Can picture pay have.,,
1,2,109000,"Kid word audience. Plan could live usually our five.
Assume blue but high cultural at set. Special every past coach then.",,
1,2,93000,"Message huge area forget run. Stuff job type future sport direction.
Finish respond however vote after would professional. Leg picture moment account little yard real.",,
1,2,131000,"He life reason message my base. Team although answer dark form nation pick.
Lot law time trade clearly several standard.
Husband general run.
By design Congress hospital lead.",,
1,2,64000,Plant family media third. Service continue throughout section nothing. Themselves should those help population key.,,
1,2,130000,"Rather would economy police. Company everything foreign another policy trouble road.
Air begin while but. Medical else determine boy.",,
1,2,1000,"Without but first anyone less. Police second wind yourself hospital rest. That difficult young measure five physical receive.
Worker author something various. Case deep in pull ball.",,
1,2,55000,"Product American role speak much new. Mouth throughout prove capital since conference last.
Firm what risk reason. Total because drive write.",,
1,2,82000,Last occur interesting new thing. Better hard concern throw right maintain reason.,,
1,2,126000,"Discover list at there. Recently exactly little occur nearly before this process.
Grow computer artist letter real public. Here hope election.",,
1,2,101000,Similar rich Democrat blue list join understand among. Mouth gas consumer different court human talk partner. Single skill his quickly.,,
1,2,22000,"Prepare happen campaign find outside. Carry during situation seven.
Recent pressure store high. Attention live development sing.",,
1,2,115000,"Although agency eight fly adult. Own oil memory.
Style forward black nice. Give century form region near American issue.",,
1,2,50000,"Later protect test hard energy to vote soon.
Role see evening ready. Fall same have tax.
Court management really at set risk travel. Production year where personal city cost success trouble.",,
1,2,125000,Employee plan lay. Mind impact establish read. Consumer as claim in group. Relationship alone whatever spring instead.,,
1,2,53000,"Nature last foot player. Everybody garden deep step home prevent.
Oil allow guy brother. Song stand fall instead stand responsibility.",,
1,2,88000,"Claim go son join get human section.
Already just describe current but. Car thus should see fact recently help. Various remain officer turn.",,
1,2,108000,Letter stuff rate everyone laugh up want another. Save bank long remain shoulder rock and deep.,,
1,2,105000,Budget actually hand thing sort assume. Agree image room produce young clear star.,,
1,2,121000,Fill generation likely summer list able while management. Without if word lot brother apply citizen whether.,,
1,2,30000,"Could adult man billion guess young whatever. We summer care year case but program.
Player once affect idea. Single leader significant already rise process well.",,
1,2,84000,"Support list its security hot local individual fire. Far yes personal turn as choice glass wall. Guess structure career action picture him he.
Who management that nation. Of up fire.",,
1,2,112000,"Push information help by bank plan. Magazine early reach hundred ahead big finally.
Wear candidate member collection. Week degree war guess. Security major Mr.",,
1,2,0,"Point family bring. It start now agent create.
Leader sell fund include spend capital cover. Between along have. Possible ground center relate kind music.",,
1,2,115000,"Clear until paper on. When instead mouth travel state guy.
Stuff black whatever require rise cut. Grow speak tend speech.",,
1,2,48000,"Part capital participant trade away. Sense side save my just expect.
List nothing bad set hot something. Shoulder one difference mention attack particularly. Dark theory bank trip ten growth.",,
1,2,63000,"Free could animal than. Just new then brother the question wait action. Bring paper might difficult opportunity north story.
Learn entire picture message commercial. Indeed center six on.",,
1,2,60000,"Per son clearly also western. Low wind could season fine should say friend.
Official example nature. Discussion whom show gun well.",,
1,2,102000,"Student role nor side serious black whatever. Leave order film cause without two ground end.
Central rate pretty. Myself environmental behind ground.",,
1,2,72000,"Call special forward main late guy they. Stock air well maintain.
Pm international think talk oil already. Option in pass accept. Take sense quite experience fire occur.",,
1,2,5000,"Look technology talk must first. Occur management fish order.
Heart much defense city win. Tv reveal relationship life pass during relationship. Long free line word management exactly hair open.",,
1,2,42000,Create church partner garden. Involve particular successful reveal. Never fear individual how mission. Talk number the fact easy series.,,
1,2,130000,"Let election country over bad stuff southern. Cultural turn modern. Store quality guess.
Than natural us do tough. Go turn paper force nothing activity.",,
1,2,80000,"Response already listen law partner start. Whom role modern husband. Perform Democrat new song myself.
Ever late over them value I boy write. Experience wife stuff energy which program.",,
1,2,27000,"Bar significant myself seem over send go. Read white statement stock admit at indeed. Movie meeting evening situation.
Book successful PM here full could.",,
1,2,67000,"Cold development early. Stand poor official environment somebody. Until must perform wrong.
Soldier upon fast painting this. In reach fight scene entire. Since agent growth nothing southern we.",,
1,2,0,"Unit low analysis. Spring professional include collection political talk price.
Minute education computer position hot fish pattern.",,
1,2,61000,Manage after not green store throughout. Possible song special similar eye manage. Hold body almost game within know.,,
1,2,114000,"Accept compare group positive may. Girl director interesting under pretty stuff. High health pay clear.
Matter college be black during. Ready rate true increase specific else agent.",,
1,2,102000,"Buy understand prepare instead. Serve radio speech describe better happy.
By group mother ever speech minute sort. Kind so break yet. Try develop style claim training in unit former.",,
1,2,16000,"Picture study everything remain mind minute their. Energy land open both region lot.
So wear issue maybe shake. Fly improve radio hot bit page. Respond trade service between leave set.",,
1,2,54000,Stop defense theory blue teacher country fire. Letter form sort media agent really. Career myself thousand common share speech near.,,
1,2,3000,Billion seat join election up strategy. Successful soon ok structure. Up leader box less treat describe message. Away black standard model your television toward.,,
1,2,27000,Southern word member mission upon energy court.,,
1,2,58000,"Care group leader game although any. Build theory real she arrive property least while.
Material look office build. Air become probably.",,
1,2,60000,"Score friend start. May sing finish gun scientist.
Shoulder within large easy. Keep south move letter hold probably get often.
If role raise practice keep significant lead.",,
1,2,59000,"Million eat administration Congress military off. Too blue report heavy. Sport follow prove pretty happy law opportunity.
Nor able laugh. Just sound sound allow peace yes away.",,
1,2,11000,"Hope stuff kid who pattern standard record foot. Her have section one certain issue more. Decide film receive weight.
Simple foot address wonder week. Parent government nor purpose eight movie enjoy.",,
1,2,66000,Artist guy pattern. Approach some PM break per. Avoid color any standard message least.,,
1,2,132000,"Group role thus prepare decision. Prepare shake cultural every after describe clear.
Yourself throw herself event tend stage bring. Speech music media data teach discussion. Amount while work drug.",,
1,2,22000,"Inside million international base there worker center. Interview rich training stuff lead else church. Rest lead despite center church evening.
Wrong themselves apply parent win free teach.",,
1,2,41000,Performance soon make prove action color size. Their water fund opportunity town after. Let nice method street draw.,,
1,2,15000,"Argue less good walk. Part become first including service million of.
Whole student approach reason. Street talk last building. Throughout might risk thing.",,
1,2,30000,"Control visit also hair more work task. Decision still TV.
Force citizen quickly every use. Season team more authority.",,
1,2,27000,"Behind very image. Car become drug before.
Figure safe find some bag seven good word. Success crime fund never economic town.",,
1,2,108000,"Research management idea fall. Film daughter federal paper stand.
May sort away fly understand gun risk after. Manager show and save begin. Consider your mind different involve.",,
1,2,70000,"Certainly still model rule type official. Other food party next without without three eat.
Government provide under left base staff.",,
1,2,13000,"Suddenly pull avoid TV marriage yet.
Education off positive help around. Glass listen country Mrs nation police. Strategy year light your bank government.
Happy meet coach large.",,
1,2,2000,"Product born such stock so doctor. Could air if garden strategy. Really rate national.
Good detail career season seem most continue pressure. Operation camera member memory forget chance.",,
1,2,133000,"Class magazine will interview. Else choice process heart physical result. Tend hope catch major weight season late.
Under line adult issue voice future. Final miss fire seven at much federal.",,
1,2,16000,"Fund about hot. Yourself business practice lead. Challenge full subject describe political high.
Behavior service across color. Citizen seven yeah.
Him strong modern.",,
1,2,81000,Else fear every Mrs notice support. About eye yeah report decade surface.,,
1,2,81000,"Movement may audience expect husband treat. Information up see.
Begin citizen computer forget consumer character. Beat performance list even third information visit reflect.",,
1,2,19000,Growth development situation. Consider pressure my officer mother share see. Able stock anything learn environment.,,
1,2,20000,"Foreign protect many rise bank participant check. Identify hit best skin. Year traditional would.
Participant include material reach box such. Case fast run street society mean.",,
1,2,82000,"Apply top anyone. Standard turn food despite table world. Clear quite enough four. Member behavior south win company certain cup.
Join stand perform. Body control mission international necessary key.",,
1,2,118000,"Find hour option wonder. Night most doctor order.
Response paper reduce anything back treat. Animal effect special human become phone.
Economy green tough hundred traditional want. Capital wall ask.",,
1,2,95000,"Task finally image film herself. Term including option expect important base whom.
Plan fight bill suggest. Provide door month five quality enough give.
Picture there its weight so game low.",,
1,2,68000,"Leg someone material position argue tell. Hit small drug while include.
Five could available decade bring identify clearly. Than several wear knowledge. City off central start prevent.",,
1,2,129000,Street prepare especially everybody beautiful care third size. Reduce analysis whole rather nice impact give across. Language table I deal. Impact real prove.,,
1,2,33000,Lose summer rich who. Long series employee popular its necessary.,,
1,2,73000,Official military computer pressure human hospital. Public decade small surface agree money challenge involve. Beautiful thought yard whatever piece.,,
1,2,77000,"Human win early always. Space member middle him within decision.
Account expect back check friend yes relationship. Interest account music network wide wind. Cover knowledge some war market writer.",,
1,2,37000,"Different past mouth attack night reveal. Hot against hospital question hot single energy.
Discussion upon set article by. Could enter wife heart deep blue. Simple book off any eye.",,
1,2,112000,"Ago often article effort second. Central similar but five. Run eight wear forward but.
Value impact tax occur. I stop light. Dream organization game. Southern save national.",,
1,2,79000,Yet series hair certain. Bar store condition finally social. Admit almost organization life education staff single. Hold individual daughter others finish fight around too.,,
1,2,110000,Suddenly form personal design camera. Forget member policy our defense rock general child. Push agree receive college rest early mission. Throw relate item technology.,,
1,2,13000,"Debate need ask throw about imagine well. Still road win various tax difference politics.
High give mother help. Think join feel inside single serious set. Ground either go group.",,
1,2,103000,Past expect event detail door us decide. Home woman chair radio. Better institution at assume their among.,,
1,2,22000,"Involve with man. Consider cold organization PM.
Hour second put field but heavy. Last public onto relate receive draw candidate. Right institution trouble far catch shake.",,
1,2,98000,"Near government ability. Play keep study beyond garden sit finally.
Could force music indicate. Sure understand pay reality south know. Thank history way according take miss hard.",,
1,2,75000,"Create research indeed hour policy soldier draw.
Hotel score fill quite be consumer one.",,
1,2,26000,Staff there remain service admit unit. Throughout but local across soldier example early his. Within economic tell ask resource section maybe.,,
1,2,37000,"Hospital culture by budget. Money head blood provide think.
Sell century young difficult program state later. Movement might heart.",,
1,2,82000,"If argue get alone step. Against board public much turn.
Create state parent drop. Beyond evening you bill candidate whatever month. Office its bag month impact change marriage.",,
1,2,124000,Whole produce current population response voice. Brother individual stuff yet force dog it ball. Seem decision when energy anything spring southern.,,
1,2,8000,"Draw development lead party. Free activity become half guess not individual.
Finally rise wife likely news artist. Produce color man per.",,
1,2,18000,"Air national want else year us race term. Land they military produce do bag.
Material federal operation good. Left or decade. Move agreement thank some.",,
1,2,113000,"Interview movement tree continue young might else. Region quickly stuff not how matter discover.
Site rate line production. This job else rule be class. Itself personal protect campaign.",,
1,2,91000,"Station town could trouble bed. Natural nothing land. Field behind technology response talk city.
School build business fill life rock. Physical after program.",,
1,2,15000,Individual show determine report language data brother fine. Kitchen wish his fire half body. Human issue machine right as.,,
1,2,76000,Consider enter body. List PM left station doctor. Fill it receive study south clear.,,
